e, e_dot, e_int, stamp, 
-2.356194490232223, 0.0, -0.21426342523893432, 1729804864393858991, 
-2.356194490232223, 0.0, -0.2110449295387228, 1729804864444351241, 
-2.3369154495273694, 0.09949556338330999, -0.2704149154295135, 1729804864508940522, 
-2.3023391691687576, 0.3601903793926031, -0.25370091914040754, 1729804864553150940, 
-2.2495022612457256, 0.6037914491559894, -0.21939261704812668, 1729804864604484299, 
-2.181073033740087, 0.8053425503430174, -0.22595398358038632, 1729804864653829770, 
-2.1013863694948696, 1.0044726712414118, -0.21410195044746264, 1729804864702817064, 
-2.0146604487765876, 1.1650035557961373, -0.20026150090709952, 1729804864749236006, 
-1.9256582654041303, 1.29917529198197, -0.18181457171784576, 1729804864793096829, 
-1.8259629721430914, 1.338843893122785, -0.1807270139651832, 1729804864843262117, 
-1.7307626248564207, 1.2957751330889307, -0.18324140547745635, 1729804864893367848, 
-1.5305737720143195, 1.2398508688344956, -0.2715362961960367, 1729804865003388115, 
-1.3417945419390427, 1.2314929264002767, -0.3233040745788989, 1729804865104074916, 
-1.1739528394189163, 1.255848581992707, -0.25541527331151775, 1729804865192756628, 
-0.955717806874748, 1.2495463782354201, -0.23868022798456018, 1729804865310339604, 
-0.7807911068155466, 1.2479707420822053, -0.2039647395812472, 1729804865402996195, 
-0.582480930545934, 1.27597015494621, -0.15064000568748118, 1729804865505217567, 
-0.41625959176029226, 1.2754639489133368, -0.11290399587210967, 1729804865593333912, 
-0.23158239334599928, 1.2397238108008057, -0.07746089003628027, 1729804865694096980, 
-0.02197775160087012, 1.2528321720958586, -0.046799959823291735, 1729804865802942366, 
0.15335130459374202, 1.2387273332674809, -0.006906685719936636, 1729804865900865735, 
0.31168343017773203, 1.1648115441871811, 0.028184822463230036, 1729804865993785690, 
0.4604075357848032, 0.9917956917473528, 0.0647483664045742, 1729804866110760080, 
0.5302126988844234, 0.6764661101659392, 0.09075702755913571, 1729804866202854504, 
0.5900078694531472, 0.4540847734761227, 0.10065813743660712, 1729804866301807178, 
0.6223360257242372, 0.31855338479151607, 0.11091730932753925, 1729804866393810671, 
0.618042190945336, 0.10498396744150462, 0.1280514274224614, 1729804866511683272, 
0.5906352719268715, -0.11190822385967976, 0.1278313558954264, 1729804866603254277, 
0.5394893175077873, -0.27272033140333835, 0.11080110530074445, 1729804866701827210, 
0.4725405932088478, -0.4130326610665837, 0.10231792487868387, 1729804866794781352, 
0.3746748176213055, -0.5158738960131921, 0.09764110632194234, 1729804866913064190, 
0.2832592232489639, -0.6100059547479838, 0.0789292238317957, 1729804867004239985, 
0.15705197545170968, -0.7608028746772139, 0.051559348413673156, 1729804867102856459, 
0.038970179473034605, -0.8594564663597867, 0.0302821461507179, 1729804867193787175, 
-0.09628383580282884, -0.8121570244127393, 0.006974887266590624, 1729804867312652072, 
-0.1666526773920589, -0.63538514565739, -0.01571184824557017, 1729804867404245345, 
-0.22878981533521747, -0.46616416507488473, -0.031173752117340137, 1729804867502841718, 
-0.28318847466232766, -0.4094501639147515, -0.042876757558801194, 1729804867593789116, 
-0.3049576543286374, -0.3444240945659702, -0.03838931637822535, 1729804867643817213, 
-0.3460421591259659, -0.23043092492047654, -0.06552338888876338, 1729804867804207261, 
-0.34551286039828044, -0.08359630458501734, -0.08604941614048359, 1729804867902868859, 
-0.328762375559458, 0.06319697302082286, -0.06447899179289453, 1729804867993792361, 
-0.3030879398573765, 0.1475267498465799, -0.061997540298474624, 1729804868093169277, 
-0.26284680203373867, 0.20627587290381458, -0.06293031860593026, 1729804868204803386, 
-0.22160290540774108, 0.2603750041777488, -0.05504409567990741, 1729804868302851046, 
-0.17958672151122723, 0.2940460338963451, -0.041854870856808064, 1729804868393896344, 
-0.1288392571383845, 0.32472774893788997, -0.03357322367126851, 1729804868492877805, 
-0.07320724190800965, 0.33990062786381176, -0.02654999048514025, 1729804868602604515, 
-0.02280659199538171, 0.33658849214129516, -0.015737811942194216, 1729804868702852396, 
0.018336061423340322, 0.31836668255926187, -0.00495074295988612, 1729804868793807589, 
0.06435428389383402, 0.2785655247993928, 0.004211731922342642, 1729804868913847784, 
0.09461372617226482, 0.24100017929992587, 0.01235997923431013, 1729804869002939491, 
