x, y, theta, stamp, 
-0.5787118077278137, -0.5927576422691345, -2.360607261314892, 1729804873993821146, 
-0.5829744935035706, -0.597180962562561, -2.36104318835526, 1729804874093750499, 
-0.5876296758651733, -0.6018009781837463, -2.361260925046595, 1729804874204377191, 
-0.5918388962745667, -0.606258749961853, -2.36126400930422, 1729804874303865807, 
-0.595932126045227, -0.6098944544792175, -2.361887160428845, 1729804874393822985, 
-0.5999763011932373, -0.6139940023422241, -2.363107520426171, 1729804874493874906, 
-0.6047013998031616, -0.6186596751213074, -2.36621213135625, 1729804874605259388, 
-0.6088740229606628, -0.6227021217346191, -2.3674278549397867, 1729804874703934148, 
-0.6126545071601868, -0.6263025403022766, -2.3686977060629064, 1729804874793863918, 
-0.6166297793388367, -0.6302086114883423, -2.370118631233882, 1729804874893888064, 
-0.6211398839950562, -0.6345424056053162, -2.37135027050753, 1729804875004149206, 
-0.6249339580535889, -0.6382235288619995, -2.3736979136565712, 1729804875103893887, 
-0.6283647418022156, -0.6415507793426514, -2.374892246435491, 1729804875193839660, 
-0.6323502659797668, -0.6453270316123962, -2.375549069761793, 1729804875293887629, 
-0.6363813281059265, -0.6491225361824036, -2.375549069761793, 1729804875394336766, 
-0.6404916644096375, -0.653030514717102, -2.3771059419407243, 1729804875503915420, 
-0.6439378261566162, -0.656571090221405, -2.3771059419407243, 1729804875593918610, 
-0.6475657820701599, -0.6600147485733032, -2.377318970828836, 1729804875693972975, 
-0.6517177224159241, -0.6640828847885132, -2.377318970828836, 1729804875803972978, 
-0.6552610993385315, -0.6673696041107178, -2.377318970828836, 1729804875903899003, 
-0.6587335467338562, -0.6706147193908691, -2.37732322208015, 1729804875994856359, 
-0.6621511578559875, -0.6739583611488342, -2.37732322208015, 1729804876093924659, 
-0.6659421920776367, -0.6776313781738281, -2.376842521460275, 1729804876204222482, 
-0.6696162223815918, -0.6811521053314209, -2.3762665304241124, 1729804876303897674, 
-0.6726773977279663, -0.684122622013092, -2.3762665304241124, 1729804876393873715, 
-0.676217794418335, -0.6875044703483582, -2.375505899132676, 1729804876494026266, 
-0.6793939471244812, -0.6905301809310913, -2.3765383961677897, 1729804876594885204, 
-0.6815101504325867, -0.6925235986709595, -2.3765383961677897, 1729804876653936836, 
-0.6861526370048523, -0.6970550417900085, -2.3765383961677897, 1729804876793887416, 
-0.6901594996452332, -0.7008607387542725, -2.3765383961677897, 1729804876915478534, 
-0.693024218082428, -0.7036912441253662, -2.3765383961677897, 1729804877003750398, 
-0.696381688117981, -0.7067994475364685, -2.3765383961677897, 1729804877103901159, 
-0.6992319822311401, -0.7095599174499512, -2.3765383961677897, 1729804877193895221, 
-0.7024492025375366, -0.7126970291137695, -2.3765383961677897, 1729804877294407934, 
-0.7056658267974854, -0.715721845626831, -2.3765383961677897, 1729804877394027100, 
-0.7090099453926086, -0.7189563512802124, -2.3765383961677897, 1729804877503898536, 
-0.7117189764976501, -0.721549391746521, -2.3765383961677897, 1729804877594345965, 
-0.7147178649902344, -0.7244679927825928, -2.3770217680371886, 1729804877693901673, 
-0.7179887294769287, -0.7276610136032104, -2.3771606076661507, 1729804877804392514, 
-0.7210609912872314, -0.7306174039840698, -2.377416867772343, 1729804877904492908, 
-0.7238150238990784, -0.7332616448402405, -2.377199736893018, 1729804877993945548, 
-0.7267101407051086, -0.736119270324707, -2.377306499199694, 1729804878093897221, 
-0.7299529314041138, -0.7390682697296143, -2.3770136893047806, 1729804878203958553, 
-0.7328011393547058, -0.7418990135192871, -2.377150276189177, 1729804878305441103, 
-0.7353339195251465, -0.7443744540214539, -2.376679701870776, 1729804878393886087, 
-0.7382819056510925, -0.7471007704734802, -2.3761458279511203, 1729804878493892063, 
-0.7411717176437378, -0.7500616312026978, -2.3764936842922677, 1729804878604365268, 
-0.7438796758651733, -0.7526748180389404, -2.37575313830503, 1729804878704918080, 
-0.7462755441665649, -0.7549668550491333, -2.374794487348897, 1729804878793858848, 
-0.7490987777709961, -0.7577006816864014, -2.374425561604678, 1729804878893964929, 
-0.7520214915275574, -0.7604151368141174, -2.3735036080817897, 1729804879004448146, 
-0.7545393109321594, -0.7628465294837952, -2.3732916161732316, 1729804879101898469, 
-0.7568853497505188, -0.7651702165603638, -2.3734227367993905, 1729804879193858187, 
-0.7592955827713013, -0.7674344778060913, -2.3732771098816583, 1729804879293970831, 
-0.762056291103363, -0.7701311707496643, -2.3729243522583108, 1729804879404125278, 
-0.7645120024681091, -0.7725255489349365, -2.3730706304350435, 1729804879501977614, 
-0.7666955590248108, -0.7746379971504211, -2.3730419043018456, 1729804879593861881, 
-0.7690315842628479, -0.7769001126289368, -2.3725999441455854, 1729804879694979026, 
-0.7716888785362244, -0.7794867157936096, -2.3722710112942798, 1729804879805257744, 
