x, y, theta, stamp, 
-0.8168706297874451, -0.8509272336959839, -2.4527662806946546, 1729804701104843127, 
-0.8201240301132202, -0.8534522652626038, -2.4519747308884465, 1729804701203709118, 
-0.8226225972175598, -0.8556587100028992, -2.452327928692016, 1729804701300757731, 
-0.8248366713523865, -0.8574361205101013, -2.4525459945553534, 1729804701393761460, 
-0.828382670879364, -0.8600670099258423, -2.456367308377618, 1729804701505072243, 
-0.8311740159988403, -0.8624144792556763, -2.4574534590939603, 1729804701604064864, 
-0.8333516716957092, -0.8642117977142334, -2.4587794087790904, 1729804701701817681, 
-0.8357856869697571, -0.8661189079284668, -2.459647217641274, 1729804701793769510, 
-0.8382439017295837, -0.8681408762931824, -2.4610631573430903, 1729804701891523774, 
-0.8411317467689514, -0.8704597353935242, -2.461376418001745, 1729804702005398322, 
-0.8435602188110352, -0.8724974989891052, -2.461890629258678, 1729804702101763765, 
-0.8459716439247131, -0.8744614720344543, -2.4607791281432254, 1729804702193757351, 
-0.8482983112335205, -0.8763526082038879, -2.4598173595985178, 1729804702292248968, 
-0.8509589433670044, -0.8785355091094971, -2.4597063283942946, 1729804702405156144, 
-0.8533831238746643, -0.8804852366447449, -2.4582385052216997, 1729804702502814073, 
-0.855506956577301, -0.8822398781776428, -2.4580366211415376, 1729804702594761165, 
-0.857763946056366, -0.8840805888175964, -2.457733781162173, 1729804702692965377, 
-0.8599773645401001, -0.8858394026756287, -2.4572759191716993, 1729804702785659638, 
-0.8626213073730469, -0.8879932165145874, -2.457652561016672, 1729804702902793135, 
-0.864774763584137, -0.889682948589325, -2.4568571729799853, 1729804702995761754, 
-0.8672060966491699, -0.8915571570396423, -2.4569475786326596, 1729804703094054770, 
-0.8698509931564331, -0.8936236500740051, -2.4570437455466956, 1729804703203867431, 
-0.8720863461494446, -0.8954294919967651, -2.4570837504281693, 1729804703304845676, 
-0.8740139603614807, -0.8970589637756348, -2.4565614723004705, 1729804703394760629, 
-0.8764826059341431, -0.8990297317504883, -2.456636006804205, 1729804703495267616, 
