e, e_dot, e_int, stamp, 
2.687639804299504, 0.0, 0.2633903295310728, 1729804374994743841, 
2.6875984128921195, -0.00027964847770013186, 0.2616716327620944, 1729804375044081266, 
2.6861078189832224, -0.011646660048307984, 0.25003213282913206, 1729804375087792371, 
2.6821169578669384, -0.03763878866798587, 0.25334677522661164, 1729804375138427965, 
2.6767206944655784, -0.06149263984081754, 0.27274055658968727, 1729804375189498675, 
2.6681342754348094, -0.0843846759940859, 0.29241482524670953, 1729804375247715064, 
2.659122914332737, -0.1092050518337893, 0.2887971848533795, 1729804375297743796, 
2.648365091985625, -0.12991799258967335, 0.2694346279987425, 1729804375349061875, 
2.636564714507397, -0.15204571367944705, 0.2626527772351196, 1729804375396932253, 
2.622549174659866, -0.17487040612971894, 0.25901494073146514, 1729804375447328949, 
2.6036612589595904, -0.19836853925262457, 0.2882487760523699, 1729804375506912039, 
2.569061320393478, -0.22088120747335074, 0.4149329299589167, 1729804375607015337, 
2.538570032050376, -0.22683152428353512, 0.49136931268205386, 1729804375698074275, 
2.5060546703976057, -0.2213926970540181, 0.48167231629958845, 1729804375796807370, 
2.4776996900330905, -0.2143846409308251, 0.47411970716004165, 1729804375887159330, 
2.442171263815718, -0.20308620423160773, 0.5213291478579503, 1729804376007419154, 
2.4174271361585964, -0.19065405859860626, 0.5129752263839168, 1729804376096899436, 
2.390251303460359, -0.18292032603160138, 0.45748305125654387, 1729804376196726410, 
2.3570214263554927, -0.1907838872938111, 0.5028379597896253, 1729804376307447527, 
2.3253696954344605, -0.2062812288117807, 0.49515471073692974, 1729804376406755992, 
2.2987342924450074, -0.20368773314234834, 0.44311284077635277, 1729804376497866470, 
2.27167299597399, -0.1887162383615301, 0.4366037935572459, 1729804376596699980, 
2.2450750922291216, -0.18965082944884395, 0.42926502233098673, 1729804376686817889, 
2.210849800738353, -0.19359683352192394, 0.47078726269207344, 1729804376806635504, 
2.186743813485164, -0.18437412346404716, 0.4648562765831572, 1729804376896758937, 
2.1578674274665692, -0.18451589829487555, 0.41750645353144916, 1729804376997700534, 
2.127241653619469, -0.18916625613690194, 0.4525209222192461, 1729804377106523094, 
2.1005877585594828, -0.18182954290391184, 0.4464907071918368, 1729804377207461842, 
2.0749148908346786, -0.18391215459855323, 0.3995539285682742, 1729804377296704026, 
2.0453814532659083, -0.19432918367355886, 0.3924341863476327, 1729804377396711881, 
2.017054780204781, -0.20323055511234392, 0.388926002897209, 1729804377486815034, 
1.9789857666305217, -0.21064404169274023, 0.42287146753285765, 1729804377606697941, 
1.9521736052971905, -0.2050398187825623, 0.4163497682385315, 1729804377696802313, 
1.9196690295466563, -0.2076446760993839, 0.37056393695092915, 1729804377796703823, 
1.8908859101078896, -0.21385127033572218, 0.36676556964636353, 1729804377887735601, 
1.8557521947790176, -0.20357192703470225, 0.3972457279603988, 1729804378007023729, 
1.829701792734812, -0.19496352199895225, 0.38849428817967613, 1729804378096740591, 
1.801396238282607, -0.19117247302947407, 0.3469184070441859, 1729804378196705455, 
1.7751853243756397, -0.19143705335481756, 0.3423771028171309, 1729804378286729025, 
1.7411818947892639, -0.1912393077655734, 0.3728875437119943, 1729804378407068823, 
1.7184457622669163, -0.17863631193807436, 0.36658138779357724, 1729804378496811824, 
1.6941701470980755, -0.16881607685981423, 0.3189440226112221, 1729804378592724548, 
1.667074009162658, -0.17559356696397885, 0.33004355323732326, 1729804378691731332, 
1.6385717058024925, -0.1766833435216286, 0.3502921641096179, 1729804378802907587, 
1.6146912877328887, -0.16597588798364626, 0.34448352153366796, 1729804378901767873, 
1.5931931739526173, -0.16018244391803405, 0.3050267154517248, 1729804378991721870, 
1.5694138917556308, -0.16308869054913908, 0.2945463030056332, 1729804379086734112, 
1.5447076843840322, -0.16581306341882776, 0.305930463103407, 1729804379186693194, 
1.519790516406011, -0.15784207954930154, 0.3244282470615263, 1729804379296769331, 
1.4966692605836, -0.1525335308773895, 0.3193810401972373, 1729804379396758518, 
1.4752846530302037, -0.1562981896900275, 0.28443246186375026, 1729804379486739486, 
1.4479909950778853, -0.1575982770312633, 0.30358556174630963, 1729804379602814635, 
1.4278186318774082, -0.1499466250174364, 0.3046205427504832, 1729804379696769784, 
1.40723275478505, -0.14021733201704545, 0.27684283767917456, 1729804379796725514, 
1.3872604677107316, -0.14258511639817276, 0.2674129658855701, 1729804379886769700, 
1.3638710310867455, -0.1518461843435926, 0.2635199242793266, 1729804379986838675, 
1.3395851499021785, -0.1515106861974235, 0.286431873383317, 1729804380096829622, 
1.319656990939034, -0.1394441806963553, 0.2827924538330488, 1729804380197714513, 
